"player","level_overall","level_atk","level_def","level_str","level_constiution","level_range","level_prayer","level_magic","level_cooking","level_wood_cutting","level_fletching","level_fishing","level_fire_making","level_crafting","level_smithing","level_mining","level_herb","level_agile","level_theiving","level_slayer","level_farming","level_rune_crafting","level_hunting","level_construction","level_summoning","level_dungeoneering","level_div","level_inven","level_arc","total_xp_overall","cluster","Basic_member_pure","Obby_Mauler_Pure","Black_Pure","Turmoil_Proselyte_Pure","Barrows_Pure","Anti_Pure","Summoning_Tank_Defence"
"King+Carrel",1384,70,70,71,71,57,48,79,99,67,72,71,90,52,43,52,42,56,43,35,24,35,22,41,30,42,1,1,1,27465141,1,0,0,0,0,0,0,0
"Prettyvigina",457,45,45,46,45,1,27,27,22,37,1,1,15,1,29,38,1,1,21,1,1,16,1,1,1,1,1,1,1,378610,1,0,0,0,0,0,0,0
"Hallo2135",1115,70,65,70,71,64,47,61,56,46,47,56,47,51,40,51,23,38,32,32,1,23,30,37,18,20,1,1,1,4697099,1,0,0,0,0,0,0,0
"F34RI355",588,45,46,49,47,37,28,40,34,64,1,44,33,1,36,45,1,1,1,1,1,19,1,1,1,1,1,1,1,1005886,1,0,0,0,0,0,0,0
"Kyonon",1385,70,60,74,71,66,47,68,68,91,64,84,67,57,50,63,21,36,45,27,37,67,24,21,17,54,27,1,1,17009934,3,0,0,0,0,0,0,0
"Oblomover",520,45,43,42,40,29,1,35,36,25,1,35,31,36,43,48,1,1,1,1,1,1,1,1,1,1,1,1,1,481616,1,0,0,0,0,0,0,0
"gf+the+puss",1168,70,53,80,75,73,55,96,59,64,52,60,77,46,20,34,54,40,53,26,1,1,1,40,16,1,1,1,1,19059177,1,0,0,0,0,0,0,0
"Min+Bue1",544,45,45,45,45,40,23,1,48,30,1,50,30,1,45,52,1,1,1,1,1,1,1,1,1,1,1,1,1,717410,1,0,0,0,0,0,0,0
"ThatManDanRS",1478,70,74,48,72,73,75,71,63,67,64,57,74,80,70,78,44,41,37,59,33,32,36,32,28,44,41,1,1,13935175,3,0,0,0,0,0,0,0
"0Litch0",384,45,40,50,46,40,1,1,1,1,1,1,27,1,40,1,1,1,1,34,1,1,1,1,1,1,1,1,1,386607,1,0,0,0,0,0,0,0
"Adoobus",1746,70,77,60,76,78,51,80,61,54,67,34,66,80,80,27,47,74,56,70,71,46,66,85,22,80,80,24,64,25387125,1,0,0,0,0,0,0,0
"steel+nitron",624,45,44,57,52,31,29,50,40,50,1,41,30,17,39,50,1,1,1,1,1,18,1,1,1,19,1,1,1,960119,1,0,0,0,0,0,0,0
"Rocker4002",1647,70,71,70,71,62,49,63,66,88,60,65,70,67,69,59,44,42,49,65,49,67,49,58,45,68,47,1,63,14982529,3,0,0,0,0,0,0,0
"Barabassa",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"Kaizen-MG",1250,70,62,58,64,43,45,67,59,65,58,67,60,73,81,69,35,43,50,43,31,44,1,43,1,1,1,1,1,8789232,1,0,0,0,0,0,0,0
"writestuff4u",1228,45,41,42,41,22,57,53,39,81,84,54,70,78,65,60,38,32,21,23,20,64,43,45,16,23,68,1,1,10573000,1,0,0,0,0,0,0,0
"D3VDSHXT",1229,70,70,81,78,72,50,70,69,85,57,68,50,53,57,66,28,40,36,36,1,42,1,1,1,23,1,1,1,13649389,3,0,0,0,0,0,0,0
"43mini2570",398,45,44,44,46,34,1,39,1,1,1,1,1,1,47,56,1,1,1,1,1,1,1,1,1,1,1,1,1,588986,1,0,0,0,0,0,0,0
"Kraixyx",1860,70,73,70,75,70,57,70,69,71,71,70,72,74,73,76,77,93,61,65,90,63,62,64,57,51,64,1,51,30932892,1,0,0,0,0,0,0,0
"Zz+Nemo+Zz",586,45,47,50,51,51,19,39,35,35,20,66,1,39,29,1,1,1,25,1,1,1,1,1,1,1,1,1,1,1141051,1,0,0,0,0,0,0,0
"MajorPear",1402,70,75,70,73,70,73,71,85,88,78,80,91,72,86,92,1,1,1,1,1,80,1,1,1,82,1,1,20,39980926,1,0,0,0,0,0,0,0
"10+Lunar+628",1,45,43,42,42,1,31,36,57,25,1,55,29,27,37,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"CaraaPils",1417,70,64,70,69,57,43,68,80,80,87,70,89,56,50,61,37,47,33,48,31,62,37,47,26,33,1,1,1,18957252,1,0,0,0,0,0,0,0
"Gilthoras",565,45,44,48,44,25,31,39,46,35,1,46,39,1,43,59,1,1,1,1,1,1,1,1,1,1,1,1,1,848209,1,0,0,0,0,0,0,0
"Emmett22",1932,70,72,74,75,76,66,72,82,83,77,82,75,79,77,75,66,85,57,64,75,67,70,83,82,53,72,1,22,36028310,1,0,0,0,0,0,0,0
"CH_J1O40UK",630,45,44,48,48,44,28,40,32,68,1,16,53,59,31,22,1,1,1,1,1,1,1,1,1,36,1,1,1,1499436,1,0,0,0,0,0,0,0
"Oakhill",1100,70,70,76,73,59,50,49,66,66,29,63,60,47,63,72,1,32,1,31,1,23,1,1,1,45,1,1,1,7623058,1,0,0,0,0,0,0,0
"Warhed3",489,45,41,39,42,15,24,26,34,29,1,35,36,1,37,33,1,1,1,1,1,1,1,1,1,30,1,1,1,353422,1,0,0,0,0,0,0,0
"Gingaroo",1150,70,70,70,61,70,42,70,45,52,61,37,50,31,60,63,34,63,31,17,16,25,20,15,27,18,15,1,16,5945644,1,0,0,0,0,0,0,0
"Superfluid",1333,45,70,42,65,32,52,75,51,60,57,51,70,41,53,63,37,44,46,64,23,58,39,48,46,53,44,1,1,6017115,1,0,0,0,0,0,0,0
"Bapesta8426",1037,70,51,62,65,41,49,65,58,61,64,71,50,63,59,56,1,37,1,1,1,1,67,1,1,18,1,1,1,5709694,3,0,0,0,0,0,0,0
"legmonkey",662,45,55,55,53,31,35,46,55,55,1,54,50,1,38,39,1,1,1,1,1,1,1,1,1,20,1,1,1,1353705,1,0,0,0,0,0,0,0
"Raykotto",1984,70,72,71,70,60,62,80,65,73,72,68,65,84,91,94,63,67,62,62,85,68,68,76,61,75,85,52,63,43301481,1,0,0,0,0,0,0,0
"Uncle_Dittle",748,45,49,50,52,47,45,50,46,38,1,45,42,31,21,26,1,31,28,49,1,1,1,1,1,1,1,1,1,1027743,1,0,0,0,0,0,0,0
"l3g3ndNoob",1028,70,60,75,67,79,43,55,29,54,28,26,45,50,36,52,22,33,26,36,1,26,43,24,1,23,1,1,1,5618680,3,0,0,0,0,0,0,0
"Muffinme",786,45,44,45,47,38,44,53,68,51,1,63,53,47,58,61,1,1,1,1,1,31,1,1,1,1,1,1,1,2417824,1,0,0,0,0,0,0,0
"Yoeritkaka1",1605,70,65,70,68,44,54,77,75,99,71,67,91,56,56,71,55,45,45,51,44,61,44,52,55,46,71,1,1,30266590,1,0,0,0,0,0,0,0
"Tonrew",1293,45,48,44,52,32,47,64,53,62,51,55,54,61,50,48,67,39,50,32,39,78,33,56,50,35,47,1,1,5268133,3,0,0,0,0,0,0,0
"maxnotax",1356,70,70,71,61,51,57,62,55,42,35,40,50,72,70,39,75,75,53,63,53,28,22,19,28,1,76,1,1,10165700,1,0,0,0,0,0,0,0
"Only1blanco",429,45,40,56,50,26,23,37,20,19,1,1,17,1,31,34,1,1,1,1,1,1,1,1,1,1,1,1,1,505193,1,0,0,0,0,0,0,0
"52pure1785",1043,70,67,70,69,22,18,65,21,70,53,61,30,54,40,38,20,39,58,1,36,34,45,33,1,1,1,1,1,5192720,3,0,0,0,0,0,0,0
"ubmd7735",692,45,45,59,53,38,29,51,47,69,1,50,45,32,36,57,1,1,1,1,1,23,1,1,1,1,1,1,1,1882671,1,0,0,0,0,0,0,0
"Vladenjefimo",1112,70,70,70,72,62,39,53,54,69,48,55,47,45,35,68,20,40,30,23,1,40,47,26,1,15,1,1,1,5861619,1,0,0,0,0,0,0,0
"Sm0KyG",533,45,44,45,44,1,35,1,26,50,47,47,1,40,31,53,1,1,1,1,1,1,1,1,1,1,1,1,1,733926,1,0,0,0,0,0,0,0
"The+Frankler",1009,70,60,80,73,42,50,62,70,44,1,71,42,60,69,77,1,1,1,1,1,53,1,1,1,59,1,1,1,9351690,1,0,0,0,0,0,0,0
"quivered+bow",640,45,75,86,91,99,1,59,25,1,1,20,1,15,21,1,1,1,1,1,1,1,1,1,1,50,1,1,1,24666706,1,0,0,0,0,0,0,0
"MadMax1119",940,70,65,67,64,70,70,22,35,61,29,45,67,46,30,29,1,20,19,1,1,47,1,1,1,25,1,1,1,4999599,3,0,0,0,0,0,0,0
"Umbreon+Ex1",689,45,46,58,51,18,32,49,51,56,1,52,55,25,41,51,1,1,1,1,1,15,1,1,1,33,1,1,1,1380260,1,0,0,0,0,0,0,0
"Ferret+uwu",882,70,62,65,67,63,43,47,43,51,31,49,30,42,1,32,1,35,35,27,1,1,40,1,1,1,1,1,1,3147574,1,0,0,0,0,0,0,0
"Amount1524",972,45,99,38,99,99,57,74,1,1,1,1,50,27,1,1,1,75,1,94,1,20,1,1,45,30,29,1,1,424481502,1,0,0,0,0,0,0,0
"candy+woman",887,70,42,74,71,70,44,70,1,36,27,1,51,37,20,31,17,36,55,24,29,1,1,1,41,18,1,1,1,4830272,1,0,0,0,0,0,0,0
"slienthunted",508,45,34,29,43,25,1,42,27,60,1,21,57,20,20,27,1,1,1,1,1,1,1,1,1,1,1,1,1,763268,1,0,0,0,0,0,0,0
"z15",1085,70,70,65,73,71,44,82,61,46,45,43,50,47,38,68,26,53,53,15,15,1,1,32,1,1,1,1,1,8040346,1,0,0,0,0,0,0,0
"Jaay+Zee",335,45,20,40,38,1,1,1,1,42,46,1,1,26,1,1,52,1,1,1,1,1,1,1,1,1,1,1,1,388582,1,0,0,0,0,0,0,0
"damien_pwner",873,70,65,76,71,62,46,74,22,55,1,1,44,32,29,53,1,39,32,21,1,17,27,1,1,1,1,1,1,5615356,3,0,0,0,0,0,0,0
"RoXaS+456",465,45,45,53,48,30,21,33,36,23,1,1,21,1,35,40,1,1,1,1,1,1,1,1,1,1,1,1,1,496631,1,0,0,0,0,0,0,0
"African+Zulu",1215,70,60,95,87,82,52,76,70,56,45,54,51,50,44,51,26,52,54,42,20,48,1,16,1,1,1,1,1,20025245,1,0,0,0,0,0,0,0
"ElCorral",651,45,49,60,54,41,27,46,42,73,1,43,56,1,35,42,1,1,1,1,1,17,1,1,1,1,1,1,1,2087560,1,0,0,0,0,0,0,0
"Rusty+Dingy",1078,70,63,71,69,52,43,57,83,80,56,59,45,50,45,51,25,40,32,1,1,20,1,26,1,1,1,1,1,8905258,1,0,0,0,0,0,0,0
"baby+Jimbo",807,45,34,33,26,26,32,28,24,56,1,30,59,1,58,59,34,33,18,18,18,21,1,16,15,23,30,1,28,1229002,1,0,0,0,0,0,0,0
"Sweaty+Cook",1982,70,80,68,82,82,76,82,71,79,73,72,63,80,80,86,76,77,74,78,69,64,68,76,75,76,80,24,1,39117979,1,0,0,0,0,0,0,0
"26+Hydra+296",537,45,51,40,44,25,1,22,42,27,1,42,29,31,40,43,1,1,1,1,1,1,1,1,1,1,1,1,1,521848,1,0,0,0,0,0,0,0
"luis_amir",733,70,66,73,70,40,44,34,46,82,1,46,52,16,28,37,1,1,1,1,1,1,1,1,1,1,1,1,1,6154869,1,0,0,0,0,0,0,0
"Multan",1185,45,54,49,54,34,65,61,34,33,28,34,58,68,49,48,27,51,41,31,34,41,26,63,34,56,30,1,36,3308453,1,0,0,0,0,0,0,0
"BusStopBoi",1029,70,63,65,66,46,45,46,44,66,71,60,56,47,42,35,31,44,26,15,1,15,1,27,19,23,1,1,1,4525935,1,0,0,0,0,0,0,0
"Sevekissa2",467,45,40,48,45,18,22,1,36,58,29,1,35,1,1,28,16,1,1,1,1,1,1,1,1,1,1,1,1,574170,1,0,0,0,0,0,0,0
"Tree+Nick",973,70,64,70,69,48,43,63,64,41,32,92,30,37,38,48,1,23,26,28,1,23,1,1,1,32,1,1,1,10514707,1,0,0,0,0,0,0,0
"Asddsa392",536,45,45,51,49,37,26,32,23,51,1,1,47,1,31,49,1,1,1,1,1,1,1,1,1,1,1,1,1,704430,1,0,0,0,0,0,0,0
"Victor+S+F36",1391,70,70,75,74,61,55,66,65,72,78,65,70,56,56,80,32,45,35,31,26,50,32,33,31,31,19,1,1,12000131,3,0,0,0,0,0,0,0
"templarBR",338,45,50,40,45,1,1,1,37,28,1,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,348526,1,0,0,0,0,0,0,0
"Javie_Air",1239,70,70,70,68,47,36,40,42,45,51,43,70,73,74,77,1,50,37,50,16,1,45,28,1,35,37,1,29,8085818,1,0,0,0,0,0,0,0
"Kami+Amare",704,45,42,48,44,1,21,1,47,41,1,60,38,15,52,53,1,1,77,17,1,56,1,1,1,29,1,1,1,2746119,4,0,0,0,0,0,0,0
"Frunny",1192,70,70,70,71,61,44,59,70,71,50,61,57,50,55,66,42,38,39,49,1,29,25,27,1,1,1,1,1,7127322,1,0,0,0,0,0,0,0
"Strive4Unity",1125,45,45,45,48,49,47,54,50,62,1,56,64,53,64,61,22,25,29,17,1,51,20,56,20,66,50,1,1,3496196,1,0,0,0,0,0,0,0
"mannyjuana1",1158,70,74,67,71,47,41,56,54,80,49,62,51,41,45,65,33,39,42,35,44,32,1,24,16,1,1,1,1,7335379,1,0,0,0,0,0,0,0
"[#VS788D8NG]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"Moonkiller24",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"TheLastNoo6",451,45,42,37,45,19,15,49,25,50,1,1,22,1,36,40,1,1,1,1,1,1,1,1,1,1,1,1,1,493535,1,0,0,0,0,0,0,0
"DeiZay",831,70,63,78,70,42,31,56,37,36,21,20,99,36,32,38,1,1,1,1,1,59,1,1,1,1,1,1,1,17381740,3,0,0,0,0,0,0,0
"Runedoom2479",594,45,45,48,46,31,27,44,41,51,1,40,42,25,36,36,1,1,1,1,1,24,1,1,1,1,1,1,1,684349,1,0,0,0,0,0,0,0
"P+X+K",1148,70,35,73,67,54,43,80,99,68,15,72,82,60,32,54,31,35,53,31,1,30,1,1,20,30,1,1,1,23132810,1,0,0,0,0,0,0,0
"[#QHDF80VBT]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"Mini+Bailey2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"[#B0IG9L359]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"ArcaneGI",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"Drakaenea",978,44,39,37,38,22,34,24,47,43,29,50,26,36,45,50,37,34,39,35,24,45,18,39,26,19,37,1,60,1187491,1,0,0,0,0,0,0,0
"aPhreshNewb",1282,70,70,81,78,76,52,67,72,67,82,64,65,56,51,48,19,32,34,35,1,50,1,26,1,45,1,1,25,13229553,3,0,0,0,0,0,0,0
"Huntsnowrob",360,44,40,36,40,17,1,30,17,24,1,1,22,1,1,20,1,1,1,1,1,31,1,1,1,1,1,1,1,221975,1,0,0,0,0,0,0,0
"48+Good+1583",1254,70,66,68,70,64,47,61,57,70,63,99,62,41,45,44,20,35,53,23,1,44,51,30,23,34,1,1,1,19558795,1,0,0,0,0,0,0,0
"Hic+Haec+Hoc",598,44,45,40,44,1,26,34,57,22,1,56,26,41,62,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1999532,1,0,0,0,0,0,0,0
"7mggm3lkove",750,70,63,60,63,50,23,60,17,58,1,1,36,33,1,1,38,15,15,51,1,1,22,1,1,22,1,1,1,2671258,4,0,0,0,0,0,0,0
"Angeleus1",621,44,44,51,47,25,30,46,42,30,1,47,30,38,53,64,1,1,1,1,1,17,1,1,1,1,1,1,1,1150433,1,0,0,0,0,0,0,0
"Merch4nt6",1211,70,70,70,70,51,41,63,55,69,76,52,58,49,38,35,49,37,48,37,37,1,61,50,21,1,1,1,1,7105109,1,0,0,0,0,0,0,0
"Calr22",387,44,35,36,40,1,18,35,17,42,1,20,26,1,1,16,1,1,1,1,1,1,1,1,1,15,1,1,1,250983,1,0,0,0,0,0,0,0
"WhitefoxO",2104,70,74,66,70,75,75,71,79,79,73,80,95,82,82,82,76,85,81,67,71,73,68,75,76,75,85,45,74,50610102,1,0,0,0,0,0,0,0
"Phuzionxt",691,44,54,46,49,57,24,20,47,53,20,52,41,46,37,34,1,1,1,1,1,1,1,1,1,1,1,1,20,1148102,1,0,0,0,0,0,0,0
"YungCookiie",886,70,70,69,69,57,45,34,60,61,35,22,44,42,40,37,1,37,21,26,1,1,1,26,1,1,1,1,1,4038967,1,0,0,0,0,0,0,0
"Minizzile",607,44,37,39,41,19,18,22,36,48,42,36,35,30,37,37,1,19,24,1,1,1,1,1,1,1,1,1,1,476262,1,0,0,0,0,0,0,0
"thrillw12",1117,70,70,68,69,47,44,57,43,55,53,33,62,51,55,56,1,33,40,42,1,1,32,42,29,36,1,1,1,4648968,1,0,0,0,0,0,0,0
"Ducato+Rossa",827,44,44,38,41,34,30,36,54,51,52,48,55,60,57,57,1,1,1,1,1,40,1,1,1,25,1,1,20,1677252,1,0,0,0,0,0,0,0
"twawe",1366,70,70,68,68,51,47,54,58,45,58,39,80,71,56,54,67,62,26,39,16,36,29,64,29,59,48,1,1,8746517,1,0,0,0,0,0,0,0
"Kara+Krysa",1091,44,44,44,46,40,39,40,53,47,42,51,67,39,63,67,58,53,60,16,20,40,1,65,29,17,1,1,1,3468255,1,0,0,0,0,0,0,0
"CHARC4TER",1110,70,68,70,71,61,37,58,78,99,69,71,20,80,45,67,1,19,30,29,31,1,1,1,1,19,1,1,1,23804554,1,0,0,0,0,0,0,0
"Thiindir",415,44,42,34,41,1,1,1,35,67,1,41,26,1,1,36,1,1,1,1,1,1,1,1,1,1,1,1,1,832522,1,0,0,0,0,0,0,0
"xDIG+DINx",847,70,65,71,68,34,30,37,77,43,1,50,46,35,19,22,23,17,1,1,1,1,1,1,1,36,37,1,1,4604963,1,0,0,0,0,0,0,0
"jaynegray",502,44,42,38,38,1,17,1,20,18,1,1,1,46,50,53,1,1,1,19,1,1,1,1,1,44,1,1,1,576846,1,0,0,0,0,0,0,0
"Rhnok",1125,70,70,71,70,53,43,62,44,62,70,41,40,50,45,51,30,48,54,34,1,22,40,32,1,1,1,1,1,5646672,3,0,0,0,0,0,0,0
"MightySage11",482,44,42,46,44,19,19,25,35,54,1,31,45,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1,1,528622,1,0,0,0,0,0,0,0
"The+Eleventh",1520,70,70,76,76,77,70,66,46,55,80,23,78,77,80,79,24,60,30,49,42,77,39,22,39,1,42,1,65,19128992,1,0,0,0,0,0,0,0
"SingleSight",806,44,49,40,44,38,31,53,25,45,49,16,37,40,49,49,17,29,1,34,1,59,1,1,1,1,1,1,1,1170129,1,0,0,0,0,0,0,0
"ImPTus",1753,70,72,70,79,82,72,80,76,77,77,67,85,70,88,58,45,58,52,62,35,54,51,61,60,48,54,1,49,26189543,1,0,0,0,0,0,0,0
"Son+Of+Zues",1190,44,42,43,42,42,66,45,43,61,79,50,62,53,36,97,25,19,1,30,57,37,52,48,1,25,59,1,20,16216943,3,0,0,0,0,0,0,0
"Anton995tv",1367,70,69,78,75,68,55,71,67,72,66,65,55,61,62,73,40,55,49,42,27,46,31,38,25,1,1,1,1,10897186,1,0,0,0,0,0,0,0
"Tecknoo",215,44,44,44,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,234732,1,0,0,0,0,0,0,0
"LochNessie",1966,70,71,68,69,56,56,67,76,99,67,84,99,81,85,85,66,54,56,63,66,88,70,71,68,59,83,36,53,59315720,1,0,0,0,0,0,0,0
"mrqb2149",508,44,40,52,47,16,1,1,38,63,1,72,1,1,42,62,1,1,1,1,1,1,1,1,1,1,1,1,1,2111257,1,0,0,0,0,0,0,0
"Hansburger",1139,70,70,77,72,49,49,66,56,70,35,40,61,43,47,45,20,35,56,41,1,24,1,46,1,43,1,1,1,6594935,1,0,0,0,0,0,0,0
"PapaStiffy10",240,44,40,40,41,1,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,189039,1,0,0,0,0,0,0,0
"Xo+Skem+oX",1293,70,79,70,75,62,50,71,64,83,92,74,59,50,59,73,33,43,35,30,1,25,1,45,19,22,1,1,1,18955171,1,0,0,0,0,0,0,0
"Akriea",808,44,20,70,55,53,80,63,1,1,27,29,46,63,54,1,50,1,1,60,1,1,1,1,1,1,1,1,1,4670512,1,0,0,0,0,0,0,0
"CyronSplicer",786,70,60,65,65,1,27,48,43,61,1,57,32,49,35,41,1,1,30,1,1,1,1,30,1,1,1,1,1,2909157,1,0,0,0,0,0,0,0
"HubbaBubbis",1786,44,86,46,87,99,70,70,60,75,75,76,70,75,74,75,64,51,48,55,52,50,70,70,66,67,73,1,37,35759974,1,0,0,0,0,0,0,0
"probleemmage",1168,70,62,75,72,64,44,69,92,60,45,91,50,45,56,82,18,40,36,49,1,30,1,1,1,1,1,1,1,20867379,1,0,0,0,0,0,0,0
"Kuurkorf",1231,44,50,47,58,27,50,68,60,56,30,56,51,61,60,75,44,49,48,47,54,39,22,40,1,45,38,1,1,4460650,1,0,0,0,0,0,0,0
"own+99s+i+do",742,70,65,71,70,73,44,69,1,85,1,1,86,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12121790,3,0,0,0,0,0,0,0
"Tucc0",354,44,30,15,33,1,18,1,17,31,1,1,17,21,23,28,1,1,1,1,1,1,1,1,1,1,1,1,1,153982,1,0,0,0,0,0,0,0
"Andjal",1840,70,89,64,83,93,71,61,63,51,99,50,99,99,99,71,67,85,85,80,23,29,72,79,45,22,82,1,1,87638092,1,0,0,0,0,0,0,0
"n00ser",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"notabot156",1209,70,80,62,83,88,51,77,46,80,20,48,52,56,70,51,1,34,22,76,1,15,1,1,23,50,31,1,1,17456211,3,0,0,0,0,0,0,0
"Mintcone",860,44,45,44,46,40,27,1,53,51,51,67,40,44,46,47,20,20,28,33,1,80,17,1,1,1,1,1,1,3685244,1,0,0,0,0,0,0,0
"Allochtoon",1442,70,70,72,75,76,52,81,70,59,64,92,60,56,57,50,28,42,53,53,35,49,53,43,40,37,1,1,1,17210876,3,0,0,0,0,0,0,0
"TheDorkeeDee",527,44,40,40,41,1,19,1,20,67,1,57,45,27,47,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1283042,1,0,0,0,0,0,0,0
"Fredrik+43",2475,70,70,70,77,80,99,80,93,80,99,83,95,99,99,93,100,99,99,93,100,80,99,99,99,76,96,80,68,231249936,1,0,0,0,0,0,0,0
"Rascal4242",532,44,34,42,39,18,18,34,34,43,1,29,24,19,31,28,1,18,28,1,1,1,17,1,1,1,1,1,1,342079,1,0,0,0,0,0,0,0
"sjryan23",1176,70,50,76,66,70,42,57,39,48,57,36,50,64,52,53,17,57,35,19,24,26,33,16,36,1,40,1,34,5311637,3,0,0,0,0,0,0,0
"69+Death+844",1308,44,45,46,75,85,47,61,80,88,80,77,75,65,62,76,21,35,71,20,63,76,1,1,1,1,1,1,1,21632214,1,0,0,0,0,0,0,0
"TheNoName",1689,70,70,70,70,65,61,70,81,99,73,68,82,64,68,64,60,64,57,63,60,62,69,60,61,56,1,1,1,29399057,1,0,0,0,0,0,0,0
"UregothBlack",511,44,44,49,46,24,31,20,44,31,1,42,32,24,33,34,1,1,1,1,1,1,1,1,1,1,1,1,1,488204,1,0,0,0,0,0,0,0
"EtherJezter",1897,70,87,71,85,87,71,70,76,69,72,76,66,80,80,86,75,62,55,61,46,69,50,80,60,64,61,1,66,34795776,1,0,0,0,0,0,0,0
"Fatty1228",863,44,41,65,44,36,33,35,32,34,32,99,32,32,32,33,1,61,37,1,1,32,1,1,1,32,1,1,20,14282299,3,0,0,0,0,0,0,0
"akkel1",1451,70,68,70,68,33,44,42,55,64,99,62,81,44,66,90,37,43,36,61,34,39,50,44,33,33,40,1,44,25996562,1,0,0,0,0,0,0,0
"Subsevenx",523,44,44,47,49,50,21,37,42,40,1,40,1,1,29,27,1,26,1,1,1,1,1,1,1,1,1,1,1,582212,1,0,0,0,0,0,0,0
"Brendanjl",1376,70,70,65,69,52,45,85,53,65,55,53,67,61,53,60,52,49,50,33,25,41,36,40,29,33,43,1,21,8984526,1,0,0,0,0,0,0,0
"oId+Rs",444,44,44,44,44,1,24,1,1,16,20,20,21,20,1,34,23,15,25,1,1,1,1,20,1,1,1,1,1,303210,1,0,0,0,0,0,0,0
"YungTrev",1221,70,70,79,73,52,48,60,85,99,57,79,54,47,54,67,28,40,22,42,21,30,1,19,1,1,1,1,1,28936153,1,0,0,0,0,0,0,0
"SAOKlein",446,44,40,40,44,39,1,22,33,40,1,32,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,466006,1,0,0,0,0,0,0,0
"Lazalion1",908,70,66,71,68,40,40,53,56,41,28,58,1,41,47,57,23,25,27,20,1,20,1,34,1,1,1,1,1,3822785,1,0,0,0,0,0,0,0
"[#ULVAT8TU7]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"Brunim+ftw",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"HistArsonist",704,44,44,43,45,24,25,39,45,45,38,50,30,54,54,60,1,1,1,1,1,30,1,1,1,1,1,1,1,1181426,1,0,0,0,0,0,0,0
"optitmus",1282,70,65,70,69,52,38,58,79,93,59,99,41,57,44,52,30,33,30,33,26,50,42,52,30,1,1,1,1,26646077,1,0,0,0,0,0,0,0
"Czarchasm",833,44,45,45,45,27,33,44,53,51,1,54,56,51,60,63,1,1,1,1,1,51,1,1,1,55,1,1,1,2027950,1,0,0,0,0,0,0,0
"Peezza",1241,70,51,63,63,58,48,66,62,71,80,79,49,49,49,68,31,42,36,24,29,35,32,42,27,1,1,1,1,8735089,1,0,0,0,0,0,0,0
"ShyGuy_101",388,44,40,38,38,1,1,21,22,1,1,1,1,28,22,30,1,1,1,1,1,1,1,1,1,21,1,1,1,216425,1,0,0,0,0,0,0,0
"67undine2200",1231,70,69,70,70,60,50,66,65,70,55,68,54,51,42,50,30,44,45,42,25,36,46,25,18,1,1,1,1,6652383,1,0,0,0,0,0,0,0
"bossman+lew",1065,44,65,44,67,64,33,73,23,75,1,55,30,51,35,23,26,28,28,48,28,38,15,22,16,46,29,1,51,4640793,1,0,0,0,0,0,0,0
"SaiyanGamezA",2022,70,71,67,71,75,75,70,66,70,70,69,77,82,80,71,75,78,74,80,70,65,75,71,73,75,80,60,62,34829859,1,0,0,0,0,0,0,0
"Seijuro",1276,44,55,42,62,60,46,76,73,73,94,71,81,56,67,61,30,31,31,34,1,52,30,1,1,34,1,1,16,17179975,3,0,0,0,0,0,0,0
