"player","level_overall","level_atk","level_def","level_str","level_constiution","level_range","level_prayer","level_magic","level_cooking","level_wood_cutting","level_fletching","level_fishing","level_fire_making","level_crafting","level_smithing","level_mining","level_herb","level_agile","level_theiving","level_slayer","level_farming","level_rune_crafting","level_hunting","level_construction","level_summoning","level_dungeoneering","level_div","level_inven","level_arc","total_xp_overall","cluster","Basic_member_pure","Obby_Mauler_Pure","Black_Pure","Turmoil_Proselyte_Pure","Barrows_Pure","Anti_Pure","Summoning_Tank_Defence","Skiller_Pure","number_of_99s","number_of_120s"
"Vac",2104,86,86,99,89,85,70,94,80,82,99,71,83,99,71,70,72,77,99,73,80,99,70,99,79,89,1,1,1,132318207,2,0,0,0,0,0,0,0,0,6,0
"Im+Butter",2797,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,101,100,99,99,99,99,115,99,100,102,715362502,1,0,0,0,0,0,0,0,0,22,0
"Spoonyyyyy",2863,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,109,99,99,99,99,115,99,120,101,1378025432,1,0,0,0,0,0,0,0,0,22,3
"Snowthistle",2681,86,95,89,94,94,99,90,99,99,99,99,96,95,99,99,100,92,99,99,104,91,99,99,89,86,91,104,96,340108296,1,0,0,0,0,0,0,0,0,11,0
"Briiana",2844,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,111,99,99,115,106,99,99,99,99,115,99,120,99,909933910,1,0,0,0,0,0,0,0,0,23,1
"Shadowzer220",2499,99,99,99,99,99,99,99,81,82,86,82,81,85,99,81,98,86,75,101,75,66,82,80,99,91,81,97,98,338621122,1,0,0,0,0,0,0,0,0,9,0
"Mona+Lisa",2719,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,104,103,99,99,99,99,114,99,120,1,809241135,1,0,0,0,0,0,0,0,0,22,1
"RsMitch",2813,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,116,99,99,99,99,99,99,99,120,99,672036060,1,0,0,0,0,0,0,0,0,25,1
"Glaurung1",2256,99,99,99,99,93,83,93,99,99,99,99,99,82,85,88,83,80,81,99,82,79,80,79,88,87,1,1,1,215115370,1,0,0,0,0,0,0,0,0,10,0
"Mattorious",2692,99,99,99,99,99,97,99,94,95,90,96,96,91,99,99,99,91,90,111,100,90,91,90,99,88,90,120,82,481042287,1,0,0,0,0,0,0,0,0,10,1
"Jhaasal+Vun",2684,99,99,99,99,99,99,99,95,91,99,94,92,94,94,92,101,86,93,115,95,90,91,90,99,93,91,106,90,634470573,1,0,0,0,0,0,0,0,0,9,0
"P+R+O+Perzik",2539,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,99,93,82,97,90,92,88,90,98,82,83,62,1,344140868,1,0,0,0,0,0,0,0,0,15,0
"w1ll1am+tell",2049,99,99,99,99,99,95,99,93,82,91,77,81,70,70,67,65,83,67,82,70,66,69,65,88,72,1,1,1,143979759,2,0,0,0,0,0,0,0,0,6,0
"Techn9cian",2562,99,99,99,99,99,99,99,99,80,80,99,99,81,82,82,100,99,87,99,83,80,88,80,99,101,90,85,76,373334578,1,0,0,0,0,0,0,0,0,13,0
"Crud9169",2601,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,102,120,99,99,99,99,99,99,1,1,645004006,1,0,0,0,0,0,0,0,0,23,1
"Long+Stroke",2171,99,99,99,99,99,99,99,99,99,83,77,73,75,72,99,99,72,67,80,68,99,54,74,88,97,1,1,1,223235056,1,0,0,0,0,0,0,0,0,12,0
"Ance+Potion",1666,99,99,99,99,99,74,99,33,36,17,25,50,80,80,37,49,26,30,99,22,22,16,55,31,84,80,109,17,232850869,1,0,0,0,0,0,0,0,0,7,0
"PiPiDulinho",2674,99,99,99,99,99,99,99,86,86,99,89,94,99,94,94,105,94,99,99,94,82,99,86,99,93,91,106,93,1094809148,1,0,0,0,0,0,0,0,0,13,0
"Poiple",2457,99,99,99,99,99,96,99,91,82,88,85,99,86,83,82,90,87,78,96,74,78,94,85,99,99,85,51,55,245753558,1,0,0,0,0,0,0,0,0,9,0
"Dadoug",2813,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,107,99,99,111,102,99,99,99,99,115,99,101,99,606200688,1,0,0,0,0,0,0,0,0,23,0
"Taokaka",2822,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,99,99,107,105,99,99,99,99,110,99,118,101,964630118,1,0,0,0,0,0,0,0,0,22,0
"Relham2",1703,86,86,88,87,92,99,99,99,99,99,99,99,99,99,99,1,1,1,1,1,99,1,1,1,109,1,1,20,211096403,1,0,0,0,0,0,0,0,0,11,0
"Devilsave61",2622,99,99,99,99,99,99,99,82,87,94,81,89,92,99,84,102,89,90,105,87,82,90,82,99,93,93,110,99,389698618,1,0,0,0,0,0,0,0,0,10,0
"Buccanero",2445,99,99,99,99,99,99,99,99,91,99,88,99,99,99,99,99,83,77,99,99,85,79,97,99,87,73,1,1,301866428,1,0,0,0,0,0,0,0,0,17,0
"000p9",1880,86,99,99,93,61,58,78,99,99,75,99,99,64,72,67,53,55,55,60,48,68,51,53,68,81,21,1,18,104191865,1,0,0,0,0,0,0,0,0,6,0
"Fishwand1133",2283,99,99,99,99,99,83,97,77,62,83,93,81,83,80,61,99,77,60,103,77,60,74,73,93,68,80,93,31,210606887,1,0,0,0,0,0,0,0,0,6,0
"RangingStorm",2696,99,99,99,99,99,99,99,67,91,99,74,75,99,99,99,99,86,99,99,99,99,99,99,99,104,99,120,99,865588927,1,0,0,0,0,0,0,0,0,21,1
"ajax183",2859,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,109,99,99,120,99,99,99,99,99,120,99,120,113,1153206784,1,0,0,0,0,0,0,0,0,23,3
"Anapanascram",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,1490097574,1,0,0,0,0,0,0,0,0,22,6
"W0E",2423,99,99,99,99,99,95,97,99,88,99,98,85,91,82,84,99,78,66,96,68,73,71,84,99,87,81,45,63,216316046,1,0,0,0,0,0,0,0,0,9,0
"Arc+Rapier",2829,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,120,109,99,99,99,99,101,99,120,101,737092824,1,0,0,0,0,0,0,0,0,22,2
"AustinClues",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,1348934053,1,0,0,0,0,0,0,0,0,22,6
"Fweshies",2628,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,99,99,99,100,99,51,1,405896589,1,0,0,0,0,0,0,0,0,24,0
"l3vel+1",2779,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,103,99,99,99,99,99,99,99,99,100,439700264,1,0,0,0,0,0,0,0,0,25,0
"TawnyOwl",2828,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,109,105,99,99,99,99,115,99,120,99,807958481,1,0,0,0,0,0,0,0,0,23,1
"hannie",2896,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,119,99,99,120,120,99,99,99,99,120,99,120,119,1838442596,1,0,0,0,0,0,0,0,0,22,4
"Badoodle",2455,99,99,99,99,99,99,99,99,87,80,99,99,92,99,99,99,83,77,99,81,80,81,84,99,103,85,32,1,274893233,1,0,0,0,0,0,0,0,0,15,0
"Higiperse",2194,99,99,99,99,99,95,99,78,88,77,73,76,77,76,73,76,77,73,105,80,72,72,73,96,78,83,1,1,197888050,2,0,0,0,0,0,0,0,0,6,0
"Rememberence",2196,99,99,99,99,94,96,99,99,99,99,94,99,80,80,80,65,76,81,80,68,80,84,71,89,85,1,1,1,203229659,2,0,0,0,0,0,0,0,0,9,0
"Almerieth",2599,99,99,99,99,99,99,99,80,87,93,74,85,95,91,83,104,95,76,107,92,80,88,90,99,88,84,120,95,434399309,1,0,0,0,0,0,0,0,0,8,1
"Deckuhard",2889,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,111,1558205903,1,0,0,0,0,0,0,0,0,22,5
"QBD",2044,99,1,99,99,99,99,99,75,72,99,73,73,73,71,78,99,90,75,80,81,70,70,71,90,106,1,1,1,179396989,2,0,0,0,0,0,0,0,0,8,0
"L+U+X+Z+O+R",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,1318304832,1,0,0,0,0,0,0,0,0,22,6
"HellishAngel",2746,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,110,101,99,99,99,99,120,99,102,34,673096846,1,0,0,0,0,0,0,0,0,22,1
"Pitschi+v2",2878,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,112,99,99,108,120,99,99,99,99,120,99,120,120,1075644898,1,0,0,0,0,0,0,0,0,22,4
"Fixora",2785,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,104,99,99,108,99,99,99,99,99,99,99,108,89,630284006,1,0,0,0,0,0,0,0,0,24,0
"Silmarilli",2610,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,104,99,99,99,99,110,99,19,1,517763670,1,0,0,0,0,0,0,0,0,24,0
"Phutt+Bucker",2510,99,99,99,99,99,95,99,69,77,71,76,80,88,90,92,101,87,82,99,85,99,73,82,96,87,86,100,101,306698864,1,0,0,0,0,0,0,0,0,8,0
"The+Rennoc",2774,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,113,99,99,103,114,99,99,99,99,102,99,120,44,756374887,1,0,0,0,0,0,0,0,0,22,1
"Margrave+Ryn",2711,99,99,99,99,99,99,99,91,95,99,99,99,99,99,99,102,95,87,102,104,82,92,94,99,92,99,105,85,436422294,1,0,0,0,0,0,0,0,0,15,0
"shyburr",2565,99,99,99,99,99,99,99,82,92,99,93,92,86,99,99,99,93,99,101,83,76,99,99,99,96,83,76,27,372546328,1,0,0,0,0,0,0,0,0,15,0
"Thoroughman",2168,85,99,88,99,99,99,99,99,99,99,80,99,74,71,70,90,59,63,77,59,82,83,76,73,81,30,1,35,151556161,2,0,0,0,0,0,0,0,0,9,0
"Jsag",2599,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,99,99,99,120,99,1,1,575974954,1,0,0,0,0,0,0,0,0,24,1
"gamwr",2506,99,99,99,99,99,99,99,91,85,84,95,86,86,88,87,98,89,99,104,87,83,87,90,94,96,90,74,20,261552801,1,0,0,0,0,0,0,0,0,8,0
"Puculis",2156,99,99,99,99,99,95,98,99,84,84,84,93,87,75,75,97,75,72,87,68,63,87,72,96,65,1,1,1,186813903,2,0,0,0,0,0,0,0,0,6,0
"Now",2811,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,107,103,99,99,99,99,100,99,114,108,970667860,1,0,0,0,0,0,0,0,0,22,0
"ldkskillz",2655,99,99,99,99,99,99,99,86,97,92,82,93,95,99,99,101,91,93,113,87,71,92,88,99,95,89,110,90,501929820,1,0,0,0,0,0,0,0,0,10,0
"Kai89",2545,99,99,99,99,89,99,91,84,99,87,86,86,84,90,88,100,94,85,99,87,82,83,83,99,86,82,90,96,243661850,1,0,0,0,0,0,0,0,0,8,0
"AwEsOmSaUc",2513,85,99,86,99,99,99,99,85,88,99,83,88,99,91,91,99,90,92,97,90,90,82,91,99,87,83,68,55,220777697,1,0,0,0,0,0,0,0,0,9,0
"CrazyRebel",2609,99,99,99,99,99,99,99,99,99,99,81,99,89,89,93,99,95,83,82,85,86,99,94,96,91,81,93,84,289943825,1,0,0,0,0,0,0,0,0,13,0
"xxHemp",2337,99,81,99,99,90,99,99,99,82,99,80,99,99,99,75,100,75,87,78,90,85,76,97,82,100,68,1,1,221311013,1,0,0,0,0,0,0,0,0,10,0
"Lost+River",2799,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,112,99,99,99,99,99,99,99,112,99,550273626,1,0,0,0,0,0,0,0,0,25,0
"Gerrald",2650,99,99,99,99,99,97,99,91,88,90,95,91,93,97,94,100,96,90,107,91,86,98,90,99,85,96,101,81,404911990,1,0,0,0,0,0,0,0,0,7,0
"Lolllypop",2718,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,110,99,99,99,108,71,84,99,99,80,99,93,93,460685279,1,0,0,0,0,0,0,0,0,21,0
"WhimWumb",2816,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,109,99,99,105,104,91,99,95,99,92,99,120,120,666197317,1,0,0,0,0,0,0,0,0,20,2
"2+p",2797,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,99,99,99,99,99,120,102,591643634,1,0,0,0,0,0,0,0,0,25,1
"D+Aeth",2801,99,99,99,99,98,99,97,99,99,97,99,99,99,99,99,98,99,99,107,98,99,99,99,97,98,99,114,115,513632798,1,0,0,0,0,0,0,0,0,18,0
"Cynanonunim",2488,99,99,99,99,99,96,99,99,92,99,99,99,94,99,89,99,93,99,102,69,61,82,88,99,78,84,64,1,302177460,1,0,0,0,0,0,0,0,0,14,0
"Caricon",2824,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,99,99,104,106,99,99,99,99,109,99,120,104,839922452,1,0,0,0,0,0,0,0,0,22,1
"Neopet21",2720,99,99,99,99,99,99,99,99,93,99,99,92,99,99,99,100,97,94,105,102,94,99,94,99,100,95,100,69,426108654,1,0,0,0,0,0,0,0,0,15,0
"Yelasnowman",2805,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,107,99,99,107,103,99,99,99,99,99,99,102,109,561628498,1,0,0,0,0,0,0,0,0,23,0
"IronVirtues",2624,85,99,86,99,99,95,98,99,99,93,99,99,91,99,99,96,94,99,101,88,90,80,82,88,90,95,99,83,368492642,1,0,0,0,0,0,0,0,0,11,0
"BlackLTUHawk",2586,99,99,99,99,99,99,99,83,81,99,90,99,99,99,84,93,99,82,102,83,80,81,90,99,80,91,99,80,352941979,1,0,0,0,0,0,0,0,0,14,0
"Oh+Bubblegum",2809,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,99,99,104,101,99,99,99,99,101,99,120,102,571934372,1,0,0,0,0,0,0,0,0,22,1
"Bbrog",2336,99,99,99,99,99,88,99,93,86,80,90,82,85,88,83,88,85,84,101,80,72,76,84,99,79,81,36,1,187128199,2,0,0,0,0,0,0,0,0,7,0
"Bloodlet",2826,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,102,105,99,99,99,99,120,99,120,100,1336264067,1,0,0,0,0,0,0,0,0,22,2
"l+Azura+l",2291,99,99,99,99,93,99,99,77,86,90,99,81,80,82,83,99,82,77,90,75,76,85,75,80,84,81,1,1,173388808,2,0,0,0,0,0,0,0,0,8,0
"Mzvlle",2551,99,99,99,99,99,99,99,99,84,99,99,99,99,99,99,101,99,81,105,81,84,78,85,99,81,82,104,1,364295147,1,0,0,0,0,0,0,0,0,16,0
"Thankful",2561,85,94,85,96,88,96,99,92,84,77,89,79,86,96,84,100,99,90,89,84,99,86,99,99,92,99,93,102,241055078,1,0,0,0,0,0,0,0,0,6,0
"Boogie942",2788,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,103,99,99,99,99,99,99,99,106,103,450060061,1,0,0,0,0,0,0,0,0,24,0
"Brontol",2837,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,109,99,99,109,101,99,99,99,99,107,99,120,113,979004854,1,0,0,0,0,0,0,0,0,22,1
"Dei+Aeternum",2839,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,99,99,113,104,99,99,99,99,116,99,120,105,735339011,1,0,0,0,0,0,0,0,0,22,1
"Fkn+NewGuy",2159,99,99,99,99,99,96,99,75,83,74,80,85,79,81,82,94,79,75,94,66,69,71,75,88,78,39,1,1,165070527,2,0,0,0,0,0,0,0,0,6,0
"Apocalyssa",2824,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,105,99,99,111,101,99,99,99,99,104,99,120,105,854080203,1,0,0,0,0,0,0,0,0,22,1
"Iron+Joseph",2634,85,92,86,97,93,90,99,99,99,99,99,99,99,99,99,99,82,85,97,100,89,79,99,85,98,94,99,94,310889505,1,0,0,0,0,0,0,0,0,12,0
"Jahren",2814,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,108,99,99,99,99,99,110,99,120,99,706601369,1,0,0,0,0,0,0,0,0,24,1
"T+McLivinGud",2151,99,99,99,99,99,99,99,99,90,81,64,80,80,80,75,99,80,68,87,57,99,70,80,80,77,1,1,1,172839897,2,0,0,0,0,0,0,0,0,10,0
"Oldskoolkila",2817,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,105,99,99,112,103,99,99,99,99,111,99,120,88,775861991,1,0,0,0,0,0,0,0,0,22,1
"xXheaderXx",2806,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,108,100,99,99,99,99,99,99,120,99,604935112,1,0,0,0,0,0,0,0,0,24,1
"Leadtheway12",2783,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,101,107,99,99,99,99,95,99,103,99,500658006,1,0,0,0,0,0,0,0,0,23,0
"TheTrueLion",2521,99,99,99,99,99,97,99,99,91,96,94,90,90,91,91,97,88,85,103,95,90,80,90,99,99,80,50,32,289280067,1,0,0,0,0,0,0,0,0,9,0
"Ajhodd",2522,99,99,99,99,99,99,99,83,88,86,88,83,90,99,90,99,92,96,99,97,82,82,82,99,90,86,80,38,384287445,1,0,0,0,0,0,0,0,0,11,0
"O+Si+Y0",2864,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,107,120,99,99,99,99,117,99,120,102,1221751871,1,0,0,0,0,0,0,0,0,22,3
"Lindab11557",2592,85,89,85,86,82,99,99,99,99,99,99,99,99,84,99,99,99,86,99,98,96,95,94,99,96,93,60,76,287072289,1,0,0,0,0,0,0,0,0,13,0
"Stschida",2794,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,105,99,99,109,100,99,99,99,99,103,99,100,99,556126367,1,0,0,0,0,0,0,0,0,23,0
"Salty+Dwarf",2800,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,100,120,99,99,99,99,110,99,103,89,661481160,1,0,0,0,0,0,0,0,0,22,1
"Mh227",2828,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,106,99,99,103,108,99,99,99,99,101,99,120,112,605606845,1,0,0,0,0,0,0,0,0,22,1
"Liskzada",2435,99,99,99,99,99,99,99,81,87,99,70,99,84,99,99,101,82,77,99,62,75,70,77,99,96,80,61,45,271539722,1,0,0,0,0,0,0,0,0,13,0
"Troyan+Fusa",2774,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,100,106,99,99,99,99,99,99,91,100,496454490,1,0,0,0,0,0,0,0,0,23,0
"Sauer99",2606,99,99,99,99,99,96,99,95,89,99,87,94,95,99,99,100,99,99,99,88,69,81,83,99,101,88,99,54,325045024,1,0,0,0,0,0,0,0,0,14,0
"Kachowpow",2361,99,99,99,99,99,96,99,82,81,99,95,81,88,84,83,101,80,70,99,80,71,81,78,97,81,80,59,1,234312630,1,0,0,0,0,0,0,0,0,8,0
"Mschevykat",1990,99,99,99,99,88,65,99,99,99,72,99,99,73,59,61,46,75,79,68,56,66,99,85,69,35,1,1,1,276956346,1,0,0,0,0,0,0,0,0,10,0
"Broken+minds",2850,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,107,104,99,99,99,99,119,99,120,102,1236949657,1,0,0,0,0,0,0,0,0,22,2
"Daring+Dude",2810,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,109,99,99,101,106,99,99,99,99,100,99,107,109,575275303,1,0,0,0,0,0,0,0,0,22,0
"NHO5HA",2376,99,99,99,99,99,93,99,83,83,99,77,85,96,99,99,89,84,88,99,65,74,84,84,75,85,80,60,1,346255687,1,0,0,0,0,0,0,0,0,10,0
"Sinful+Pride",2073,99,99,99,99,99,99,99,64,56,70,46,80,73,80,75,96,71,70,75,60,63,66,73,99,102,59,1,1,220062937,1,0,0,0,0,0,0,0,0,8,0
"CanadiensMTL",2364,99,99,99,99,99,99,99,82,99,99,71,99,85,90,91,101,71,70,90,94,61,76,90,99,111,73,1,18,306296437,1,0,0,0,0,0,0,0,0,11,0
"Mariho",2691,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,105,101,99,99,99,99,120,99,85,1,689655064,1,0,0,0,0,0,0,0,0,22,1
"Ni_Na_Wa_Ba",2096,99,99,99,99,99,92,99,73,72,70,75,85,73,72,72,68,67,69,99,60,70,70,73,83,99,58,1,1,176587704,2,0,0,0,0,0,0,0,0,8,0
"High+Puppy",2864,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,112,99,99,112,111,99,99,99,99,120,99,120,111,718035389,1,0,0,0,0,0,0,0,0,22,2
"Man112",2808,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,104,99,99,99,99,99,99,112,114,555945650,1,0,0,0,0,0,0,0,0,24,0
"lExclusivlE",2003,99,92,99,99,99,95,99,73,68,90,99,76,71,71,65,61,72,62,87,61,66,66,70,76,85,1,1,1,136428051,2,0,0,0,0,0,0,0,0,6,0
"Speedyy",2894,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,119,99,99,117,120,99,99,99,99,120,99,120,120,1180231240,1,0,0,0,0,0,0,0,0,22,4
"CowGotBeef",2409,99,99,99,99,99,99,99,99,95,99,85,84,99,99,93,86,79,79,91,62,66,74,81,78,90,84,57,36,232178201,1,0,0,0,0,0,0,0,0,11,0
"Santiago+P2",2691,99,99,99,99,99,99,99,86,83,97,99,99,93,99,99,99,99,81,109,104,96,81,90,99,102,94,114,75,509473460,1,0,0,0,0,0,0,0,0,14,0
"Kain",2867,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,110,120,99,99,99,99,116,99,120,103,986398424,1,0,0,0,0,0,0,0,0,22,3
"9+Dark+1954",2550,86,96,87,93,89,85,88,92,99,99,94,99,99,95,93,92,99,87,92,107,97,90,84,80,89,99,65,75,241675162,1,0,0,0,0,0,0,0,0,6,0
"To+Excelsior",2559,99,99,99,99,99,99,99,81,83,99,84,87,99,99,99,99,87,82,99,77,82,81,87,99,99,99,60,84,289438380,1,0,0,0,0,0,0,0,0,16,0
"clekltef",2723,99,99,99,99,99,99,99,90,92,94,96,91,93,99,90,101,96,93,110,103,91,90,90,99,90,90,114,118,475087383,1,0,0,0,0,0,0,0,0,9,0
"H+aken",2835,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,105,99,99,109,108,99,99,99,99,103,99,120,112,802932318,1,0,0,0,0,0,0,0,0,22,1
"Clon50",2808,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,104,99,99,111,107,99,99,99,99,99,99,109,100,613133626,1,0,0,0,0,0,0,0,0,23,0
"BongWiz420",2404,99,99,99,99,99,99,99,99,99,99,99,99,96,90,99,99,99,99,62,99,93,99,74,80,101,24,1,1,326473512,1,0,0,0,0,0,0,0,0,18,0
"0G+S0ULEATER",2818,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,108,99,99,116,102,99,99,99,99,99,99,116,99,660813829,1,0,0,0,0,0,0,0,0,24,0
"mereltje92",2517,85,99,80,99,99,99,99,99,85,99,99,99,93,99,99,100,89,77,99,70,72,83,82,82,76,91,93,71,275639530,1,0,0,0,0,0,0,0,0,12,0
"ERVA+SATIVA",2612,99,99,99,99,99,97,99,90,99,96,87,99,95,85,82,99,88,81,100,99,86,98,83,99,94,83,96,82,348684452,1,0,0,0,0,0,0,0,0,11,0
"1DutchAutiNL",2753,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,93,99,99,81,99,111,91,590905771,1,0,0,0,0,0,0,0,0,23,0
"Dee+Why+RSL",2421,99,99,99,99,99,99,99,86,88,85,85,86,95,99,99,99,81,76,110,75,75,81,87,84,93,83,60,1,258438560,1,0,0,0,0,0,0,0,0,10,0
"SniperPro55",2791,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,106,99,99,100,103,99,99,99,99,99,99,103,102,502339910,1,0,0,0,0,0,0,0,0,23,0
"Im+Mitchel",2879,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,112,120,99,99,99,99,109,99,120,120,1336444019,1,0,0,0,0,0,0,0,0,22,4
"I+V+S",2199,85,73,83,81,60,99,62,66,81,63,99,90,99,99,99,99,92,71,52,95,51,61,85,52,99,82,60,61,158244529,2,0,0,0,0,0,0,0,0,7,0
"Brentiscoool",2664,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,99,99,103,106,99,99,99,99,116,99,57,1,1185826406,1,0,0,0,0,0,0,0,0,22,0
"IlNnEE0OoSsS",2486,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,97,99,99,93,91,99,99,99,99,104,20,1,1,360510315,1,0,0,0,0,0,0,0,0,21,0
"Justin_169",2623,99,99,99,99,99,93,99,90,99,91,99,99,99,99,96,99,92,81,87,85,80,99,85,90,88,88,114,76,333909015,1,0,0,0,0,0,0,0,0,13,0
"Im+2Hick",2433,99,99,99,99,99,99,99,80,99,99,99,99,99,85,81,99,99,82,99,44,63,77,80,99,87,80,89,1,348162737,1,0,0,0,0,0,0,0,0,16,0
"Callamickfre",2607,99,99,99,99,99,96,99,99,99,99,99,99,99,99,99,98,95,99,97,96,99,99,99,96,96,96,55,1,366872001,1,0,0,0,0,0,0,0,0,18,0
"Erm",2486,99,99,99,99,99,99,99,99,99,99,99,99,91,99,92,86,99,99,93,84,99,99,85,89,99,81,1,1,311245088,1,0,0,0,0,0,0,0,0,18,0
"Andraes",2181,99,99,99,99,99,95,99,74,80,74,72,80,71,85,75,86,76,70,86,63,83,64,75,96,102,78,1,1,185944584,2,0,0,0,0,0,0,0,0,6,0
"Mufti+Menk",2803,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,105,99,99,101,99,99,99,99,99,99,99,116,105,627248705,1,0,0,0,0,0,0,0,0,24,0
"E+L+R+O+W",2432,85,83,85,88,90,81,99,99,99,95,99,99,99,99,88,89,93,86,85,84,82,86,87,80,82,83,106,1,385666918,1,0,0,0,0,0,0,0,0,7,0
"DIYsvonne",2834,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,106,99,99,106,112,99,99,99,99,108,99,112,112,817065941,1,0,0,0,0,0,0,0,0,22,0
"winemom666",2647,99,99,99,99,99,92,99,82,83,99,85,99,99,99,95,96,89,89,109,87,86,99,92,99,86,93,79,116,394756386,1,0,0,0,0,0,0,0,0,12,0
"Vivitar",2272,99,99,99,99,99,99,99,71,65,77,62,99,99,99,67,60,77,63,84,62,99,55,73,99,68,88,59,53,181202879,2,0,0,0,0,0,0,0,0,12,0
"Quest4all",2653,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,100,100,99,99,99,99,106,99,53,15,444398233,1,0,0,0,0,0,0,0,0,22,0
"luck+enhance",2514,99,99,99,99,99,95,99,84,87,83,99,88,84,90,99,95,81,80,95,86,80,83,81,96,104,82,71,77,248300551,1,0,0,0,0,0,0,0,0,8,0
"VpK+Bredduz",2180,99,99,99,99,82,95,99,99,98,99,76,87,64,69,76,71,92,99,57,74,99,82,75,86,83,15,1,1,178962822,2,0,0,0,0,0,0,0,0,9,0
"Grizwald",2691,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,101,100,99,99,99,99,103,99,108,1,573616181,1,0,0,0,0,0,0,0,0,22,0
"Masik",2783,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,105,99,99,99,99,99,101,99,102,99,445573477,1,0,0,0,0,0,0,0,0,25,0
